==================== Cache Size: 16 ====================
WARNING:tensorflow:From C:\Users\DELL\AppData\Roaming\Python\Python37\site-packages\tensorflow\python\training\rmsprop.py:192: calling Ones.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2021-12-04 11:58:02.079230: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'nvcuda.dll'; dlerror: nvcuda.dll not found
2021-12-04 11:58:02.079683: W tensorflow/stream_executor/cuda/cuda_driver.cc:269] failed call to cuInit: UNKNOWN ERROR (303)
2021-12-04 11:58:02.085999: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:169] retrieving CUDA diagnostic information for host: DESKTOP-T8VMCAN
2021-12-04 11:58:02.086579: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:176] hostname: DESKTOP-T8VMCAN
2021-12-04 11:58:02.087962: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
-------------------- DQN --------------------
Agent=DQN, Size=32, Episode=24: Accesses=29696, Hits=859, MissRate=0.028926
Agent=DQN, Size=32, Episode=25: Accesses=29696, Hits=847, MissRate=0.028522
Agent=DQN, Size=32, Episode=26: Accesses=29696, Hits=851, MissRate=0.028657
Agent=DQN, Size=32, Episode=27: Accesses=29696, Hits=871, MissRate=0.029331
Agent=DQN, Size=32, Episode=28: Accesses=29696, Hits=861, MissRate=0.028994
Agent=DQN, Size=32, Episode=29: Accesses=29696, Hits=853, MissRate=0.028724
Agent=DQN, Size=32, Episode=30: Accesses=29696, Hits=836, MissRate=0.028152
Agent=DQN, Size=32, Episode=31: Accesses=29696, Hits=856, MissRate=0.028825
Agent=DQN, Size=32, Episode=32: Accesses=29696, Hits=848, MissRate=0.028556
Agent=DQN, Size=32, Episode=33: Accesses=29696, Hits=857, MissRate=0.028859
Agent=DQN, Size=32, Episode=34: Accesses=29696, Hits=866, MissRate=0.029162
Agent=DQN, Size=32, Episode=35: Accesses=29696, Hits=853, MissRate=0.028724
Agent=DQN, Size=32, Episode=36: Accesses=29696, Hits=848, MissRate=0.028556
Agent=DQN, Size=32, Episode=37: Accesses=29696, Hits=879, MissRate=0.029600
Agent=DQN, Size=32, Episode=38: Accesses=29696, Hits=848, MissRate=0.028556
Agent=DQN, Size=32, Episode=39: Accesses=29696, Hits=878, MissRate=0.029566
Agent=DQN, Size=32, Episode=40: Accesses=29696, Hits=872, MissRate=0.029364
Agent=DQN, Size=32, Episode=41: Accesses=29696, Hits=879, MissRate=0.029600
Agent=DQN, Size=32, Episode=42: Accesses=29696, Hits=868, MissRate=0.029230
Agent=DQN, Size=32, Episode=43: Accesses=29696, Hits=832, MissRate=0.028017
Agent=DQN, Size=32, Episode=44: Accesses=29696, Hits=880, MissRate=0.029634
Agent=DQN, Size=32, Episode=45: Accesses=29696, Hits=908, MissRate=0.030577
Agent=DQN, Size=32, Episode=46: Accesses=29696, Hits=907, MissRate=0.030543
Agent=DQN, Size=32, Episode=47: Accesses=29696, Hits=931, MissRate=0.031351
Agent=DQN, Size=32, Episode=48: Accesses=29696, Hits=882, MissRate=0.029701
Agent=DQN, Size=32, Episode=49: Accesses=29696, Hits=875, MissRate=0.029465
Agent=DQN, Size=32, Episode=50: Accesses=29696, Hits=888, MissRate=0.029903
Agent=DQN, Size=32, Episode=51: Accesses=29696, Hits=913, MissRate=0.030745
Agent=DQN, Size=32, Episode=52: Accesses=29696, Hits=878, MissRate=0.029566
Agent=DQN, Size=32, Episode=53: Accesses=29696, Hits=888, MissRate=0.029903
Agent=DQN, Size=32, Episode=54: Accesses=29696, Hits=894, MissRate=0.030105
